transaction_id,product_id,customer_id,sale_date,quantity_sold,price_per_unit,discount_applied,store_id
TXN028560,PROD0039,CUST00232,2024-09-21,4,3458.67,0.0,STORE06
TXN028561,PROD0003,CUST00379,2024-03-17,2,4416.78,0.07,STORE09
TXN028562,PROD0047,CUST00187,2024-08-13,1,1408.16,0.16,STORE03
TXN028563,PROD0090,CUST00307,2024-07-15,5,2043.62,0.04,STORE06
TXN028564,PROD0001,CUST00107,2024-08-24,4,1281.7,0.0,STORE07
TXN028565,PROD0013,CUST00186,2024-09-08,2,4244.23,0.03,STORE06
TXN028566,PROD0022,CUST00122,2024-02-07,2,3681.92,0.0,STORE07
TXN028567,PROD0044,CUST00071,2024-06-02,1,1734.51,0.17,STORE08
TXN028568,PROD0053,CUST00226,2024-11-09,1,4388.62,0.04,STORE04
TXN028569,PROD0070,CUST00225,2024-03-20,5,4888.02,0.0,STORE02
TXN028570,PROD0064,CUST00410,2024-02-27,2,3850.66,0.03,STORE09
TXN028571,PROD0083,CUST00039,2024-10-13,2,1823.44,0.15,STORE03
TXN028572,PROD0050,CUST00109,2024-08-09,3,1401.54,0.11,STORE08
TXN028573,PROD0011,CUST00097,2024-04-02,2,2069.04,0.0,STORE05
TXN028574,PROD0022,CUST00481,2024-07-15,4,802.03,0.0,STORE06
TXN028575,PROD0005,CUST00107,2024-01-12,5,1642.84,0.0,STORE09
TXN028576,PROD0071,CUST00113,2024-09-01,4,4361.72,0.06,STORE02
TXN028577,PROD0060,CUST00090,2024-06-13,5,1179.56,0.07,STORE02
TXN028578,PROD0073,CUST00069,2024-02-17,5,2412.3,0.0,STORE10
TXN028579,PROD0052,CUST00440,2024-05-28,4,409.12,0.0,STORE08
TXN028580,PROD0097,CUST00443,2024-08-23,4,3596.22,0.0,STORE05
TXN028581,PROD0049,CUST00418,2024-11-11,1,4665.88,0.0,STORE10
TXN028582,PROD0091,CUST00132,2024-01-12,3,1774.96,0.0,STORE07
TXN028583,PROD0094,CUST00367,2024-01-14,2,364.61,0.1,STORE10
TXN028584,PROD0062,CUST00396,2024-02-25,3,150.1,0.0,STORE08
TXN028585,PROD0041,CUST00252,2024-11-21,5,2797.84,0.0,STORE10
TXN028586,PROD0042,CUST00369,2024-07-19,4,1853.09,0.02,STORE03
TXN028587,PROD0070,CUST00369,2024-08-14,3,1289.8,0.0,STORE01
TXN028588,PROD0085,CUST00239,2024-10-20,3,2954.47,0.0,STORE06
TXN028589,PROD0040,CUST00027,2024-01-28,4,1176.71,0.12,STORE03
TXN028590,PROD0079,CUST00067,2024-07-05,2,1387.61,0.04,STORE04
TXN028591,PROD0023,CUST00364,2024-08-18,3,3753.88,0.17,STORE04
TXN028592,PROD0068,CUST00401,2024-06-05,4,2952.49,0.06,STORE08
TXN028593,PROD0060,CUST00117,2024-12-28,4,2825.86,0.17,STORE07
TXN028594,PROD0047,CUST00364,2024-11-25,5,4509.59,0.18,STORE06
TXN028595,PROD0014,CUST00304,2024-08-27,2,3601.84,0.0,STORE07
TXN028596,PROD0037,CUST00049,2024-05-16,1,4956.94,0.0,STORE10
TXN028597,PROD0033,CUST00339,2024-08-10,5,385.67,0.2,STORE01
TXN028598,PROD0075,CUST00219,2024-06-26,3,2056.92,0.0,STORE05
TXN028599,PROD0075,CUST00159,2024-11-02,1,2920.27,0.06,STORE05
TXN028600,PROD0027,CUST00386,2024-03-11,4,4924.1,0.02,STORE03
TXN028601,PROD0073,CUST00455,2024-01-20,1,4755.93,0.0,STORE04
TXN028602,PROD0097,CUST00025,2024-09-18,1,3402.69,0.13,STORE09
TXN028603,PROD0066,CUST00239,2024-03-04,2,3722.66,0.16,STORE04
TXN028604,PROD0095,CUST00423,2024-06-25,1,2874.64,0.0,STORE08
TXN028605,PROD0052,CUST00059,2024-05-29,3,2234.57,0.18,STORE01
TXN028606,PROD0092,CUST00159,2024-12-08,4,194.94,0.0,STORE06
TXN028607,PROD0068,CUST00150,2024-07-28,2,2315.79,0.0,STORE06
TXN028608,PROD0059,CUST00436,2024-01-19,2,4336.41,0.0,STORE09
TXN028609,PROD0062,CUST00353,2024-02-09,5,4263.22,0.0,STORE10
TXN028610,PROD0063,CUST00188,2024-11-20,1,2285.14,0.0,STORE04
TXN028611,PROD0015,CUST00327,2024-04-03,4,3025.63,0.0,STORE03
TXN028612,PROD0039,CUST00318,2024-03-30,4,2747.37,0.0,STORE08
TXN028613,PROD0064,CUST00461,2024-08-06,3,3982.79,0.0,STORE07
TXN028614,PROD0022,CUST00056,2024-11-08,3,4637.36,0.14,STORE05
TXN028615,PROD0095,CUST00313,2024-05-25,3,3030.92,0.0,STORE09
TXN028616,PROD0053,CUST00029,2024-09-08,5,4429.1,0.17,STORE08
TXN028617,PROD0070,CUST00245,2024-03-11,3,3635.49,0.0,STORE07
TXN028618,PROD0039,CUST00463,2024-12-04,4,277.91,0.15,STORE01
TXN028619,PROD0069,CUST00335,2024-02-28,5,4505.51,0.0,STORE02
TXN028620,PROD0013,CUST00065,2024-09-24,5,2548.53,0.0,STORE06
TXN028621,PROD0065,CUST00225,2024-06-30,1,833.03,0.06,STORE01
TXN028622,PROD0044,CUST00482,2024-06-08,3,4730.74,0.14,STORE02
TXN028623,PROD0095,CUST00442,2024-02-27,2,2474.59,0.0,STORE08
TXN028624,PROD0061,CUST00195,2024-10-23,3,319.65,0.09,STORE02
TXN028625,PROD0014,CUST00285,2024-04-29,3,2866.86,0.02,STORE08
TXN028626,PROD0045,CUST00012,2024-04-03,1,1660.49,0.15,STORE04
TXN028627,PROD0038,CUST00326,2024-08-08,4,4573.46,0.0,STORE08
TXN028628,PROD0045,CUST00381,2024-10-14,4,4964.34,0.0,STORE08
TXN028629,PROD0091,CUST00246,2024-08-02,5,898.19,0.0,STORE07
TXN028630,PROD0083,CUST00177,2024-01-30,1,4281.81,0.0,STORE07
TXN028631,PROD0064,CUST00072,2024-01-09,1,3512.28,0.01,STORE10
TXN028632,PROD0067,CUST00129,2024-12-03,4,1914.04,0.0,STORE01
TXN028633,PROD0097,CUST00211,2024-12-21,3,2668.29,0.09,STORE01
TXN028634,PROD0098,CUST00468,2024-04-23,5,522.67,0.0,STORE02
TXN028635,PROD0016,CUST00295,2024-12-05,1,1705.45,0.0,STORE05
TXN028636,PROD0041,CUST00437,2024-03-25,5,765.43,0.01,STORE05
TXN028637,PROD0030,CUST00227,2024-07-07,3,163.88,0.02,STORE08
TXN028638,PROD0019,CUST00073,2024-05-01,1,2638.45,0.0,STORE06
TXN028639,PROD0021,CUST00201,2024-02-04,5,1837.92,0.0,STORE07
TXN028640,PROD0039,CUST00010,2024-08-02,3,3889.8,0.19,STORE06
TXN028641,PROD0022,CUST00081,2024-09-20,1,2818.65,0.0,STORE03
TXN028642,PROD0012,CUST00439,2024-04-18,1,4996.14,0.1,STORE01
TXN028643,PROD0043,CUST00382,2024-12-16,4,1504.3,0.0,STORE06
TXN028644,PROD0093,CUST00266,2024-12-15,5,2977.11,0.1,STORE07
TXN028645,PROD0041,CUST00281,2024-10-05,1,1196.52,0.2,STORE04
TXN028646,PROD0062,CUST00306,2024-09-17,2,4972.42,0.0,STORE02
TXN028647,PROD0100,CUST00191,2024-06-14,3,618.44,0.0,STORE05
TXN028648,PROD0020,CUST00401,2024-09-03,3,1383.15,0.05,STORE09
TXN028649,PROD0031,CUST00212,2024-10-05,3,3451.23,0.0,STORE08
TXN028650,PROD0079,CUST00456,2024-06-09,4,1479.9,0.0,STORE10
TXN028651,PROD0040,CUST00452,2024-05-01,4,1610.94,0.0,STORE03
TXN028652,PROD0002,CUST00224,2024-05-20,3,4426.43,0.0,STORE10
TXN028653,PROD0005,CUST00142,2024-07-20,2,2303.17,0.0,STORE03
TXN028654,PROD0096,CUST00477,2024-11-06,2,1755.3,0.14,STORE07
TXN028655,PROD0048,CUST00416,2024-08-01,5,2527.08,0.0,STORE02
TXN028656,PROD0036,CUST00415,2024-05-03,5,3172.65,0.14,STORE09
TXN028657,PROD0088,CUST00490,2024-06-17,5,2773.64,0.0,STORE06
TXN028658,PROD0081,CUST00176,2024-05-12,4,3762.27,0.0,STORE09
TXN028659,PROD0052,CUST00388,2024-04-14,1,3471.56,0.13,STORE05
TXN028660,PROD0017,CUST00207,2024-07-15,3,3186.44,0.17,STORE05
TXN028661,PROD0071,CUST00390,2024-04-02,1,668.38,0.0,STORE03
TXN028662,PROD0094,CUST00005,2024-10-30,4,443.3,0.0,STORE05
TXN028663,PROD0022,CUST00489,2024-11-25,1,707.15,0.11,STORE01
TXN028664,PROD0020,CUST00063,2024-06-17,1,3532.78,0.0,STORE07
TXN028665,PROD0006,CUST00454,2024-04-17,1,3582.07,0.0,STORE06
TXN028666,PROD0002,CUST00291,2024-10-07,3,627.32,0.0,STORE10
TXN028667,PROD0024,CUST00053,2024-02-13,1,1896.83,0.0,STORE05
TXN028668,PROD0048,CUST00476,2024-05-06,1,4186.64,0.0,STORE09
TXN028669,PROD0098,CUST00076,2024-04-29,5,2528.94,0.11,STORE05
TXN028670,PROD0011,CUST00065,2024-07-01,5,714.23,0.0,STORE05
TXN028671,PROD0011,CUST00383,2024-10-19,3,3569.85,0.0,STORE10
TXN028672,PROD0054,CUST00175,2024-12-26,5,2284.54,0.17,STORE05
TXN028673,PROD0077,CUST00150,2024-05-06,2,3980.47,0.11,STORE08
TXN028674,PROD0050,CUST00450,2024-02-26,4,329.1,0.0,STORE09
TXN028675,PROD0052,CUST00037,2024-11-01,3,4390.12,0.0,STORE02
TXN028676,PROD0035,CUST00083,2024-03-22,1,1963.74,0.12,STORE01
TXN028677,PROD0034,CUST00415,2024-11-14,5,801.61,0.18,STORE02
TXN028678,PROD0069,CUST00406,2024-03-18,4,181.79,0.0,STORE05
TXN028679,PROD0045,CUST00267,2024-08-10,3,1770.53,0.0,STORE10
TXN028680,PROD0040,CUST00392,2024-08-23,2,1615.24,0.13,STORE04
TXN028681,PROD0056,CUST00212,2024-12-19,4,454.24,0.0,STORE07
TXN028682,PROD0087,CUST00386,2024-09-10,2,4056.92,0.15,STORE08
TXN028683,PROD0047,CUST00178,2024-05-07,4,4966.1,0.0,STORE03
TXN028684,PROD0042,CUST00424,2024-07-13,3,4340.01,0.0,STORE10
TXN028685,PROD0002,CUST00343,2024-05-02,2,2686.81,0.0,STORE04
TXN028686,PROD0045,CUST00017,2024-12-19,2,4995.96,0.0,STORE04
TXN028687,PROD0010,CUST00159,2024-11-22,3,3655.06,0.0,STORE05
TXN028688,PROD0031,CUST00399,2024-11-18,3,2725.55,0.08,STORE01
TXN028689,PROD0061,CUST00461,2024-07-19,2,112.2,0.0,STORE06
TXN028690,PROD0026,CUST00028,2024-10-27,2,1796.91,0.0,STORE04
TXN028691,PROD0032,CUST00258,2024-02-28,4,2318.9,0.0,STORE01
TXN028692,PROD0097,CUST00226,2024-12-04,1,2025.03,0.0,STORE09
TXN028693,PROD0090,CUST00272,2024-12-31,2,1119.79,0.0,STORE04
TXN028694,PROD0034,CUST00298,2024-06-06,1,1531.28,0.0,STORE06
TXN028695,PROD0065,CUST00318,2024-11-11,5,550.7,0.0,STORE02
TXN028696,PROD0081,CUST00464,2024-05-21,1,4039.54,0.0,STORE03
TXN028697,PROD0069,CUST00095,2024-01-20,3,3587.1,0.0,STORE04
TXN028698,PROD0053,CUST00467,2024-07-02,2,2558.95,0.0,STORE04
TXN028699,PROD0032,CUST00500,2024-12-09,4,2098.73,0.0,STORE07
TXN028700,PROD0035,CUST00314,2024-11-25,3,2474.28,0.0,STORE02
TXN028701,PROD0048,CUST00126,2024-06-03,5,4375.69,0.14,STORE09
TXN028702,PROD0076,CUST00421,2024-07-31,2,4115.41,0.15,STORE09
TXN028703,PROD0027,CUST00309,2024-01-05,4,2195.76,0.06,STORE09
TXN028704,PROD0025,CUST00433,2024-02-28,2,3925.28,0.0,STORE08
TXN028705,PROD0068,CUST00346,2024-08-08,5,2736.7,0.0,STORE02
TXN028706,PROD0021,CUST00311,2024-10-27,5,4151.83,0.04,STORE01
TXN028707,PROD0030,CUST00032,2024-02-07,2,220.68,0.0,STORE03
TXN028708,PROD0036,CUST00392,2024-06-02,4,581.07,0.0,STORE06
TXN028709,PROD0086,CUST00179,2024-03-23,2,2973.26,0.0,STORE07
TXN028710,PROD0086,CUST00209,2024-06-27,5,2783.16,0.0,STORE08
TXN028711,PROD0094,CUST00347,2024-10-31,3,1553.87,0.0,STORE01
TXN028712,PROD0068,CUST00344,2024-10-18,4,3579.8,0.0,STORE09
TXN028713,PROD0072,CUST00256,2024-12-25,2,3150.99,0.0,STORE03
TXN028714,PROD0096,CUST00048,2024-12-17,5,4843.58,0.0,STORE05
TXN028715,PROD0057,CUST00098,2024-01-16,2,3156.82,0.0,STORE08
TXN028716,PROD0065,CUST00254,2024-11-02,4,3316.11,0.0,STORE09
TXN028717,PROD0038,CUST00425,2024-04-17,5,1451.89,0.07,STORE10
TXN028718,PROD0001,CUST00058,2024-02-14,5,285.22,0.0,STORE07
TXN028719,PROD0035,CUST00139,2024-07-01,1,2549.41,0.0,STORE03
TXN028720,PROD0077,CUST00227,2024-03-08,4,884.38,0.17,STORE08
TXN028721,PROD0076,CUST00187,2024-07-12,2,1202.93,0.11,STORE09
TXN028722,PROD0045,CUST00273,2024-04-20,3,1427.88,0.0,STORE06
TXN028723,PROD0048,CUST00121,2024-09-25,5,4067.31,0.0,STORE09
TXN028724,PROD0100,CUST00134,2024-08-01,2,1399.99,0.0,STORE06
TXN028725,PROD0053,CUST00056,2024-01-14,3,3403.42,0.0,STORE07
TXN028726,PROD0091,CUST00401,2024-04-10,3,4129.74,0.18,STORE06
TXN028727,PROD0012,CUST00248,2024-08-31,4,1961.74,0.0,STORE05
TXN028728,PROD0012,CUST00411,2024-06-20,1,1359.79,0.0,STORE09
TXN028729,PROD0082,CUST00145,2024-10-29,2,260.88,0.0,STORE06
TXN028730,PROD0086,CUST00214,2024-09-04,5,3117.82,0.15,STORE01
TXN028731,PROD0081,CUST00011,2024-10-21,4,3675.29,0.0,STORE02
TXN028732,PROD0020,CUST00131,2024-07-28,3,4819.71,0.0,STORE05
TXN028733,PROD0086,CUST00308,2024-02-14,5,2789.43,0.0,STORE09
TXN028734,PROD0099,CUST00485,2024-11-19,2,2860.17,0.0,STORE04
TXN028735,PROD0008,CUST00201,2024-01-14,2,1749.5,0.0,STORE02
TXN028736,PROD0024,CUST00135,2024-01-14,4,4102.62,0.17,STORE08
TXN028737,PROD0008,CUST00227,2024-02-11,1,2886.91,0.0,STORE08
TXN028738,PROD0052,CUST00136,2024-05-17,1,3081.29,0.19,STORE02
TXN028739,PROD0007,CUST00282,2024-10-23,3,1442.86,0.13,STORE06
TXN028740,PROD0085,CUST00034,2024-06-04,2,4891.07,0.0,STORE04
TXN028741,PROD0053,CUST00441,2024-08-08,5,2042.58,0.0,STORE04
TXN028742,PROD0068,CUST00423,2024-04-28,3,1983.76,0.0,STORE05
TXN028743,PROD0035,CUST00454,2024-10-25,4,4177.78,0.05,STORE01
TXN028744,PROD0016,CUST00133,2024-11-19,3,4281.3,0.0,STORE10
TXN028745,PROD0022,CUST00149,2024-02-13,5,886.22,0.0,STORE08
TXN028746,PROD0031,CUST00320,2024-12-27,1,4158.51,0.0,STORE04
TXN028747,PROD0081,CUST00175,2024-09-18,1,2025.24,0.0,STORE08
TXN028748,PROD0052,CUST00311,2024-10-19,2,437.97,0.01,STORE02
TXN028749,PROD0062,CUST00152,2024-11-23,1,2355.27,0.0,STORE08
TXN028750,PROD0077,CUST00130,2024-11-22,1,4966.19,0.07,STORE09
TXN028751,PROD0007,CUST00315,2024-01-12,2,3035.97,0.0,STORE04
TXN028752,PROD0043,CUST00183,2024-08-14,4,2617.73,0.0,STORE09
TXN028753,PROD0096,CUST00343,2024-12-22,5,4035.65,0.0,STORE02
TXN028754,PROD0100,CUST00306,2024-05-11,5,1260.69,0.09,STORE09
TXN028755,PROD0006,CUST00413,2024-03-29,1,754.83,0.0,STORE02
TXN028756,PROD0078,CUST00086,2024-12-22,5,3858.58,0.0,STORE02
TXN028757,PROD0079,CUST00351,2024-08-28,1,1103.1,0.1,STORE10
TXN028758,PROD0087,CUST00490,2024-07-31,3,231.24,0.0,STORE07
TXN028759,PROD0022,CUST00141,2024-05-14,3,1782.49,0.18,STORE02
TXN028760,PROD0012,CUST00238,2024-11-04,3,3287.05,0.0,STORE08
TXN028761,PROD0071,CUST00356,2024-05-31,4,1142.16,0.03,STORE09
TXN028762,PROD0048,CUST00347,2024-07-06,2,4738.82,0.0,STORE04
TXN028763,PROD0021,CUST00351,2024-12-06,2,4938.07,0.0,STORE07
TXN028764,PROD0078,CUST00074,2024-11-23,1,1595.69,0.0,STORE09
TXN028765,PROD0037,CUST00406,2024-11-24,5,3521.18,0.09,STORE05
TXN028766,PROD0087,CUST00305,2024-09-26,1,1158.37,0.0,STORE08
TXN028767,PROD0038,CUST00466,2024-10-17,1,3835.64,0.0,STORE02
TXN028768,PROD0022,CUST00297,2024-09-21,1,1783.1,0.02,STORE09
TXN028769,PROD0038,CUST00057,2024-07-11,5,4305.85,0.1,STORE08
TXN028770,PROD0095,CUST00440,2024-08-10,5,912.0,0.0,STORE04
TXN028771,PROD0003,CUST00372,2024-10-12,2,4285.58,0.0,STORE08
TXN028772,PROD0045,CUST00436,2024-09-28,2,931.91,0.11,STORE02
TXN028773,PROD0068,CUST00055,2024-05-13,1,1275.57,0.0,STORE04
TXN028774,PROD0043,CUST00100,2024-10-05,1,3760.21,0.0,STORE04
TXN028775,PROD0013,CUST00177,2024-12-13,2,4465.01,0.0,STORE10
TXN028776,PROD0047,CUST00277,2024-06-23,5,2552.79,0.0,STORE07
TXN028777,PROD0056,CUST00357,2024-06-14,1,860.38,0.14,STORE08
TXN028778,PROD0093,CUST00014,2024-05-19,4,3719.77,0.0,STORE02
TXN028779,PROD0007,CUST00045,2024-03-14,1,1502.68,0.03,STORE06
TXN028780,PROD0005,CUST00069,2024-10-29,5,1774.74,0.0,STORE01
TXN028781,PROD0051,CUST00180,2024-06-05,3,4017.31,0.0,STORE10
TXN028782,PROD0083,CUST00429,2024-12-29,4,1322.74,0.1,STORE06
TXN028783,PROD0100,CUST00111,2024-12-27,5,1416.57,0.0,STORE01
TXN028784,PROD0067,CUST00363,2024-03-19,1,2550.78,0.0,STORE01
TXN028785,PROD0091,CUST00391,2024-11-20,1,3732.73,0.0,STORE10
TXN028786,PROD0021,CUST00246,2024-11-11,5,392.35,0.0,STORE08
TXN028787,PROD0069,CUST00168,2024-03-15,1,4560.62,0.05,STORE08
TXN028788,PROD0028,CUST00207,2024-02-05,1,1775.31,0.0,STORE04
TXN028789,PROD0016,CUST00476,2024-10-13,3,2824.35,0.0,STORE03
TXN028790,PROD0058,CUST00414,2024-02-09,4,2759.4,0.0,STORE01
TXN028791,PROD0027,CUST00216,2024-07-24,5,3985.14,0.19,STORE04
TXN028792,PROD0065,CUST00085,2024-07-02,1,1482.67,0.0,STORE09
TXN028793,PROD0021,CUST00121,2024-01-10,1,1233.19,0.0,STORE08
TXN028794,PROD0039,CUST00489,2024-09-20,5,310.27,0.0,STORE03
TXN028795,PROD0053,CUST00435,2024-08-13,5,2813.38,0.0,STORE01
TXN028796,PROD0047,CUST00457,2024-06-02,4,187.04,0.09,STORE08
TXN028797,PROD0037,CUST00040,2024-11-04,1,3672.85,0.0,STORE09
TXN028798,PROD0044,CUST00405,2024-06-27,2,3326.22,0.0,STORE07
TXN028799,PROD0011,CUST00386,2024-01-26,4,1870.03,0.06,STORE04
TXN028800,PROD0006,CUST00447,2024-06-29,5,435.74,0.08,STORE01
TXN028801,PROD0001,CUST00321,2024-05-24,1,460.13,0.0,STORE04
TXN028802,PROD0073,CUST00300,2024-08-24,2,4861.86,0.0,STORE01
TXN028803,PROD0047,CUST00287,2024-10-30,1,455.84,0.0,STORE05
TXN028804,PROD0046,CUST00298,2024-10-09,2,2237.12,0.0,STORE04
TXN028805,PROD0009,CUST00224,2024-02-23,1,1231.16,0.0,STORE10
TXN028806,PROD0078,CUST00133,2024-11-01,3,4748.23,0.1,STORE09
TXN028807,PROD0029,CUST00321,2024-05-09,1,4687.79,0.0,STORE09
TXN028808,PROD0087,CUST00243,2024-02-08,4,4303.22,0.0,STORE05
TXN028809,PROD0090,CUST00199,2024-04-16,5,2799.95,0.14,STORE03
TXN028810,PROD0077,CUST00356,2024-05-15,4,714.26,0.15,STORE07
TXN028811,PROD0094,CUST00374,2024-02-08,3,4263.98,0.11,STORE03
TXN028812,PROD0013,CUST00090,2024-11-16,5,2059.62,0.04,STORE03
TXN028813,PROD0036,CUST00326,2024-08-18,4,194.53,0.0,STORE05
TXN028814,PROD0057,CUST00500,2024-12-21,3,3105.21,0.0,STORE09
TXN028815,PROD0022,CUST00243,2024-07-04,4,112.89,0.16,STORE07
TXN028816,PROD0075,CUST00035,2024-07-16,5,187.06,0.0,STORE04
TXN028817,PROD0039,CUST00089,2024-06-02,1,324.45,0.13,STORE10
TXN028818,PROD0077,CUST00371,2024-11-14,1,1206.11,0.12,STORE10
TXN028819,PROD0070,CUST00113,2024-11-10,2,2822.95,0.0,STORE10
TXN028820,PROD0098,CUST00428,2024-12-31,3,1818.11,0.0,STORE10
TXN028821,PROD0066,CUST00133,2024-12-18,4,1156.57,0.2,STORE04
TXN028822,PROD0019,CUST00109,2024-07-28,2,3619.31,0.0,STORE07
TXN028823,PROD0085,CUST00299,2024-12-02,1,823.49,0.0,STORE06
TXN028824,PROD0042,CUST00496,2024-02-01,4,1019.13,0.0,STORE09
TXN028825,PROD0054,CUST00221,2024-10-27,2,1002.91,0.0,STORE03
TXN028826,PROD0015,CUST00363,2024-03-31,1,3745.87,0.0,STORE02
TXN028827,PROD0100,CUST00044,2024-11-04,4,1157.89,0.0,STORE09
TXN028828,PROD0085,CUST00031,2024-04-15,2,857.28,0.05,STORE01
TXN028829,PROD0011,CUST00415,2024-08-10,3,1835.22,0.01,STORE05
TXN028830,PROD0060,CUST00290,2024-11-12,5,4400.88,0.0,STORE01
TXN028831,PROD0027,CUST00252,2024-04-28,5,2860.17,0.0,STORE07
TXN028832,PROD0062,CUST00243,2024-05-17,2,804.69,0.0,STORE01
TXN028833,PROD0068,CUST00359,2024-08-11,2,4668.6,0.0,STORE03
TXN028834,PROD0065,CUST00049,2024-07-04,5,3958.36,0.2,STORE10
TXN028835,PROD0018,CUST00201,2024-10-31,3,1321.82,0.03,STORE02
TXN028836,PROD0012,CUST00040,2024-10-24,2,1552.72,0.13,STORE03
TXN028837,PROD0007,CUST00292,2024-12-02,4,3399.83,0.15,STORE04
TXN028838,PROD0033,CUST00237,2024-10-14,1,3906.82,0.09,STORE09
TXN028839,PROD0017,CUST00292,2024-06-02,2,946.61,0.14,STORE02
TXN028840,PROD0013,CUST00404,2024-12-22,4,852.64,0.0,STORE02
TXN028841,PROD0090,CUST00340,2024-11-17,1,2798.26,0.0,STORE04
TXN028842,PROD0069,CUST00214,2024-03-13,3,2025.41,0.06,STORE09
TXN028843,PROD0094,CUST00157,2024-09-19,4,280.26,0.0,STORE01
TXN028844,PROD0036,CUST00307,2024-08-22,3,3932.98,0.06,STORE04
TXN028845,PROD0015,CUST00102,2024-07-20,1,1513.45,0.0,STORE10
TXN028846,PROD0035,CUST00105,2024-04-07,2,4928.97,0.02,STORE10
TXN028847,PROD0066,CUST00189,2024-02-23,4,2255.99,0.0,STORE03
TXN028848,PROD0027,CUST00201,2024-04-04,5,2002.51,0.0,STORE07
TXN028849,PROD0066,CUST00130,2024-05-14,4,627.23,0.19,STORE05
TXN028850,PROD0062,CUST00403,2024-08-30,2,1024.29,0.0,STORE06
TXN028851,PROD0040,CUST00385,2024-06-04,3,2069.14,0.0,STORE03
TXN028852,PROD0042,CUST00423,2024-05-31,3,3427.41,0.0,STORE07
TXN028853,PROD0010,CUST00089,2024-01-24,1,1198.19,0.0,STORE08
TXN028854,PROD0031,CUST00221,2024-12-28,4,3869.73,0.13,STORE03
TXN028855,PROD0008,CUST00217,2024-09-10,4,3043.92,0.0,STORE05
TXN028856,PROD0037,CUST00087,2024-04-24,2,2930.96,0.0,STORE05
TXN028857,PROD0053,CUST00428,2024-06-27,3,4976.88,0.0,STORE10
TXN028858,PROD0018,CUST00177,2024-09-12,1,3280.53,0.0,STORE06
TXN028859,PROD0084,CUST00218,2024-06-19,4,3162.11,0.0,STORE02
TXN028860,PROD0056,CUST00172,2024-01-20,3,114.98,0.0,STORE09
TXN028861,PROD0008,CUST00156,2024-07-20,1,2635.55,0.08,STORE05
TXN028862,PROD0049,CUST00429,2024-11-01,5,497.74,0.08,STORE01
TXN028863,PROD0098,CUST00220,2024-02-09,1,607.58,0.12,STORE01
TXN028864,PROD0042,CUST00214,2024-04-09,2,3088.35,0.0,STORE09
TXN028865,PROD0041,CUST00374,2024-01-23,4,493.63,0.0,STORE07
TXN028866,PROD0023,CUST00318,2024-12-14,5,3212.37,0.07,STORE05
TXN028867,PROD0020,CUST00235,2024-11-04,1,936.27,0.02,STORE04
TXN028868,PROD0090,CUST00367,2024-01-22,4,4078.28,0.0,STORE02
TXN028869,PROD0020,CUST00002,2024-09-23,4,346.13,0.0,STORE01
TXN028870,PROD0056,CUST00392,2024-06-11,3,1409.74,0.0,STORE07
TXN028871,PROD0037,CUST00242,2024-02-04,1,1091.22,0.0,STORE10
TXN028872,PROD0033,CUST00395,2024-12-28,4,3865.3,0.13,STORE03
TXN028873,PROD0052,CUST00017,2024-03-07,5,3880.25,0.0,STORE02
TXN028874,PROD0051,CUST00338,2024-09-08,3,4784.75,0.01,STORE06
TXN028875,PROD0003,CUST00240,2024-04-24,2,2107.29,0.0,STORE01
TXN028876,PROD0037,CUST00337,2024-04-06,3,3235.93,0.0,STORE05
TXN028877,PROD0006,CUST00271,2024-11-10,4,800.63,0.0,STORE09
TXN028878,PROD0047,CUST00001,2024-02-13,2,3682.18,0.09,STORE07
TXN028879,PROD0092,CUST00438,2024-01-08,3,510.57,0.0,STORE01
TXN028880,PROD0094,CUST00402,2024-11-06,3,4977.91,0.0,STORE09
TXN028881,PROD0015,CUST00378,2024-11-06,4,1998.64,0.09,STORE02
TXN028882,PROD0025,CUST00175,2024-12-09,2,3607.43,0.12,STORE02
TXN028883,PROD0037,CUST00413,2024-05-20,5,2404.39,0.0,STORE10
TXN028884,PROD0001,CUST00004,2024-01-08,1,849.81,0.0,STORE09
TXN028885,PROD0075,CUST00232,2024-10-11,4,872.05,0.0,STORE01
TXN028886,PROD0020,CUST00447,2024-10-17,5,3986.22,0.2,STORE03
TXN028887,PROD0058,CUST00172,2024-08-04,1,2180.45,0.0,STORE01
TXN028888,PROD0065,CUST00003,2024-10-12,1,3334.94,0.0,STORE05
TXN028889,PROD0002,CUST00421,2024-04-05,3,1337.1,0.0,STORE10
TXN028890,PROD0013,CUST00357,2024-02-04,3,4433.61,0.0,STORE05
TXN028891,PROD0021,CUST00194,2024-05-21,5,3287.43,0.08,STORE07
TXN028892,PROD0093,CUST00161,2024-12-02,3,1581.19,0.0,STORE10
TXN028893,PROD0018,CUST00131,2024-05-24,3,1424.16,0.0,STORE09
TXN028894,PROD0056,CUST00002,2024-06-29,3,895.53,0.0,STORE05
TXN028895,PROD0059,CUST00112,2024-10-14,4,4482.86,0.0,STORE08
TXN028896,PROD0021,CUST00398,2024-08-18,4,1027.65,0.0,STORE06
TXN028897,PROD0065,CUST00158,2024-05-26,3,1303.5,0.0,STORE08
TXN028898,PROD0035,CUST00018,2024-11-17,1,4927.64,0.07,STORE10
TXN028899,PROD0092,CUST00439,2024-05-26,4,499.18,0.01,STORE08
TXN028900,PROD0097,CUST00292,2024-06-21,2,2807.72,0.19,STORE04
TXN028901,PROD0092,CUST00439,2024-01-02,5,4167.56,0.11,STORE08
